time,geography,geography_name,school_name,grade,n_assessed,pct_exempt_total,pct_exempt_medical,pct_exempt_religious,pct_exempt_philosophical,pct_90_day,pct_missing,pct_dtap,pct_polio,pct_mmr,pct_varicella,pct_tdap,pct_menacwy
12-31-2023,23017,Oxford County,Oxford Hills Middle School,7th Grade,265.00,0.75,0.38,0.00,0.38,0.38,0.00,NA,99.25,99.25,99.25,99.25,98.87
12-31-2023,23017,Oxford County,Paris Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Rumford Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Sacopee Valley Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Sacopee Valley High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Sacopee Valley Middle School,7th Grade,51.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23017,Oxford County,T.W. Kelley Dirigo Middle School,7th Grade,57.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23017,Oxford County,Telstar High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Telstar Middle School,7th Grade,60.00,1.67,1.67,0.00,0.00,1.67,5.00,NA,98.33,98.33,98.33,93.33,91.67
12-31-2023,23017,Oxford County,The Eddy Middle School,7th Grade,4.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23017,Oxford County,Waterford Memorial School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Western Maine Regional Program,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23017,Oxford County,Woodstock Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Abraham Lincoln School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,All Saints Catholic School,7th Grade,12.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Alton Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Bangor Christian Schools,7th Grade,23.00,0.00,0.00,0.00,0.00,0.00,17.39,NA,100.00,100.00,100.00,91.30,82.61
12-31-2023,23019,Penobscot County,Bangor School Department,7th Grade,261.00,1.15,0.77,0.38,0.00,0.77,0.00,NA,99.23,100.00,99.62,98.08,99.23
12-31-2023,23019,Penobscot County,Brewer Community School,7th Grade,111.00,0.00,0.00,0.00,0.00,0.00,0.90,NA,100.00,100.00,99.10,99.10,99.10
12-31-2023,23019,Penobscot County,Brewer High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Carmel Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Center Drive School,7th Grade,33.00,3.03,3.03,0.00,0.00,3.03,0.00,NA,100.00,100.00,100.00,96.97,93.94
12-31-2023,23019,Penobscot County,Central Community Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Central High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Central Middle School,7th Grade,71.00,0.00,0.00,0.00,0.00,16.90,0.00,NA,100.00,100.00,100.00,88.73,85.92
12-31-2023,23019,Penobscot County,Dexter Regional High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Dr. Lewis S Libby School,7th Grade,33.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Earl C. McGraw,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,East Millinocket School Separtment,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Eddington School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Ella P. Burr Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,enfield station,7th Grade,39.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Etna Dixmont Plymouth School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Fourteenth Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Fruit Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Glenburn School,7th Grade,46.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Granite Street School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Hampden Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Helen S Dunn,7th Grade,16.00,6.25,6.25,0.00,0.00,0.00,0.00,NA,93.75,93.75,93.75,93.75,93.75
12-31-2023,23019,Penobscot County,Hermon High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Hermon Middle School,7th Grade,87.00,0.00,0.00,0.00,0.00,0.00,10.34,NA,100.00,100.00,98.85,94.25,89.66
12-31-2023,23019,Penobscot County,Holbrook School,7th Grade,43.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Indian Island School,7th Grade,8.00,0.00,0.00,0.00,0.00,0.00,12.50,NA,100.00,100.00,100.00,87.50,87.50
12-31-2023,23019,Penobscot County,John Bapst Memorial High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Lee Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Leonard Middle School,7th Grade,97.00,0.00,0.00,0.00,0.00,1.03,1.03,NA,100.00,100.00,100.00,100.00,98.97
12-31-2023,23019,Penobscot County,Mattanawcook Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Mattanawcook Junior High School,7th Grade,77.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Medway Middle School,7th Grade,30.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,MSAD 30 Lee Winn Elementary & Mt. Jefferson Junior High,7th Grade,18.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Old Town Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Old Town High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Patricia A. Duran School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Reeds Brook Middle School,7th Grade,126.00,2.38,0.00,0.00,2.38,0.00,0.00,NA,98.41,99.21,99.21,97.62,97.62
12-31-2023,23019,Penobscot County,Ridge View Community School,7th Grade,64.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,RSU 89,7th Grade,21.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
12-31-2023,23019,Penobscot County,Sebasticook Valley Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2023,23019,Penobscot County,Stearns Junior Senior High School,7th Grade,30.00,0.00,0.00,0.00,0.00,0.00,0.00,NA,100.00,100.00,100.00,100.00,100.00
